what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1292963685506
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1292963685853
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292963687523
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963694504
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963694733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963698496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963698592
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963702520
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963702653
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963713976
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963714110
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292963717684
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292963723263
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963727465
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292963732600
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292963739803
